"","X","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","species","genotype","chamber.channel","run","temp.Cat","start.time","stop.time","light_dark","treatment","surf.area.cm2","volume","block","umol.sec","BLANK","blank.rate","umol.sec.corr","umol.cm2.hr","Rate.ln"
"337",337,"PV27_D_20_O2",191.133552990033,-0.0118985049833887,20.206125,"PV27_D","P. verrucosa","27",3,"D4",20,2021-03-21 04:10:00,2021-03-21 04:30:00,"dark","control",99.83,0.605,7,-0.00719859551495016,"0",-0.000109881346371702,-0.00708871416857846,0.255628278141665,NA
"338",338,"PV28_D_20_O2",211.084623259338,-0.0113693481324877,19.9975102040816,"PV28_D","P. verrucosa","28",9,"D4",20,2021-03-21 04:10:00,2021-03-21 04:30:00,"dark","control",81.43,0.62,7,-0.00704899584214237,"0",-0.000109881346371702,-0.00693911449577067,0.3067765219793,NA
"339",339,"PV31_D_20_O2",217.358315400697,-0.0100547735191638,20.1067142857143,"PV31_D","P. verrucosa","31",2,"D4",20,2021-03-21 04:10:00,2021-03-21 04:30:00,"dark","control",52.35,0.6,8,-0.00603286411149828,"0",-0.000109881346371702,-0.00592298276512658,0.40731113571071,NA
"342",342,"PV12_D_22_O2",224.507668280479,-0.00963966878083155,21.909306122449,"PV12_D","P. verrucosa","12",8,"D4",22,2021-03-21 04:46:00,2021-03-21 05:06:00,"dark","enriched",52.37,0.61,3,-0.00588019795630724,"0",-0.000461533000320333,-0.00541866495598691,0.37248794809152,NA
"343",343,"PV14_D_22_O2",208.167475527957,-0.0151331491410439,21.9418163265306,"PV14_D","P. verrucosa","14",4,"D4",22,2021-03-21 04:46:00,2021-03-21 05:06:00,"dark","enriched",91.23,0.57,4,-0.00862589501039502,"0",-0.000461533000320333,-0.00816436201007469,0.322171470308768,NA
"344",344,"PV15_D_22_O2",215.226933556005,-0.0165115587044534,21.942306122449,"PV15_D","P. verrucosa","15",5,"D4",22,2021-03-21 04:46:00,2021-03-21 05:06:00,"dark","enriched",105.7,0.605,4,-0.00998949301619431,"0",-0.000461533000320333,-0.00952796001587397,0.324509518043011,NA
"345",345,"PV16_D_22_O2",182.240544032088,-0.0106764362693462,22.0255714285714,"PV16_D","P. verrucosa","16",6,"D4",22,2021-03-21 04:46:00,2021-03-21 05:06:00,"dark","enriched",68.89,0.61,4,-0.00651262612430118,"0",-0.000461533000320333,-0.00605109312398085,0.316213314651344,NA
"346",346,"PV26_D_22_O2",203.001798487903,-0.00700010080645152,21.9934693877551,"PV26_D","P. verrucosa","26",7,"D4",22,2021-03-21 04:46:00,2021-03-21 05:06:00,"dark","control",48.25,0.62,7,-0.00434006249999994,"0",-0.000461533000320333,-0.00387852949967961,0.289382511893194,NA
"347",347,"PV27_D_22_O2",188.232565040755,-0.0124897940797941,22.0541632653061,"PV27_D","P. verrucosa","27",3,"D4",22,2021-03-21 04:46:00,2021-03-21 05:06:00,"dark","control",99.83,0.605,7,-0.00755632541827543,"0",-0.000461533000320333,-0.0070947924179551,0.255847467741544,NA
"348",348,"PV28_D_22_O2",210.082116733615,-0.0122597216349542,21.8362448979592,"PV28_D","P. verrucosa","28",9,"D4",22,2021-03-21 04:46:00,2021-03-21 05:06:00,"dark","control",81.43,0.62,7,-0.0076010274136716,"0",-0.000461533000320333,-0.00713949441335127,0.315635268182053,NA
"349",349,"PV31_D_22_O2",215.460720482625,-0.0104624388674388,21.9694285714286,"PV31_D","P. verrucosa","31",2,"D4",22,2021-03-21 04:46:00,2021-03-21 05:06:00,"dark","control",52.35,0.6,8,-0.00627746332046328,"0",-0.000461533000320333,-0.00581593032014295,0.399949362989773,NA
"352",352,"PV12_D_24_O2",218.179787082552,-0.0109678517823641,24.0540204081633,"PV12_D","P. verrucosa","12",8,"D4",24,2021-03-21 05:21:00,2021-03-21 05:41:00,"dark","enriched",52.37,0.61,3,-0.0066903895872421,"0",-0.000733497629877419,-0.00595689195736468,0.409486558077389,NA
"353",353,"PV14_D_24_O2",201.04294911107,-0.0167130406891493,24.0185833333333,"PV14_D","P. verrucosa","14",4,"D4",24,2021-03-21 05:21:00,2021-03-21 05:41:00,"dark","enriched",91.23,0.57,4,-0.0095264331928151,"0",-0.000733497629877419,-0.00879293556293768,0.346975425041934,NA
"354",354,"PV15_D_24_O2",202.613340286775,-0.0191861032388665,23.8648541666667,"PV15_D","P. verrucosa","15",5,"D4",24,2021-03-21 05:21:00,2021-03-21 05:41:00,"dark","enriched",105.7,0.605,4,-0.0116075924595142,"0",-0.000733497629877419,-0.0108740948296368,0.370357061368898,NA
"355",355,"PV16_D_24_O2",176.690352465157,-0.0122796428571428,24.064693877551,"PV16_D","P. verrucosa","16",6,"D4",24,2021-03-21 05:21:00,2021-03-21 05:41:00,"dark","enriched",68.89,0.61,4,-0.00749058214285711,"0",-0.000733497629877419,-0.00675708451297969,0.353106463154694,NA
"356",356,"PV26_D_24_O2",198.140785846154,-0.0113827692307694,24.13525,"PV26_D","P. verrucosa","26",7,"D4",24,2021-03-21 05:21:00,2021-03-21 05:41:00,"dark","control",48.25,0.62,7,-0.00705731692307703,"0",-0.000733497629877419,-0.00632381929319961,0.471829004259453,NA
"357",357,"PV27_D_24_O2",180.546447629208,-0.0139412280701754,24.1408333333333,"PV27_D","P. verrucosa","27",3,"D4",24,2021-03-21 05:21:00,2021-03-21 05:41:00,"dark","control",99.83,0.605,7,-0.00843444298245612,"0",-0.000733497629877419,-0.0077009453525787,0.277706133119136,NA
"358",358,"PV28_D_24_O2",199.472070437523,-0.0142395884315906,23.7919591836735,"PV28_D","P. verrucosa","28",9,"D4",24,2021-03-21 05:21:00,2021-03-21 05:41:00,"dark","control",81.43,0.62,7,-0.00882854482758617,"0",-0.000733497629877419,-0.00809504719770875,0.357880018565044,NA
"359",359,"PV31_D_24_O2",207.529199533995,-0.0116449121466769,23.9959166666667,"PV31_D","P. verrucosa","31",2,"D4",24,2021-03-21 05:21:00,2021-03-21 05:41:00,"dark","control",52.35,0.6,8,-0.00698694728800614,"0",-0.000733497629877419,-0.00625344965812872,0.430036652707992,NA
"362",362,"PV12_D_28_O2",199.075134008097,-0.0152797570850202,28.22346,"PV12_D","P. verrucosa","12",8,"D4",28,2021-03-21 06:03:00,2021-03-21 06:23:00,"dark","enriched",52.37,0.61,3,-0.00932065182186232,"0",-0.00110673940652832,-0.008213912415334,0.564637859369914,NA
"363",363,"PV14_D_28_O2",187.57751597561,-0.02204106271777,28.03632,"PV14_D","P. verrucosa","14",4,"D4",28,2021-03-21 06:03:00,2021-03-21 06:23:00,"dark","enriched",91.23,0.57,4,-0.0125634057491289,"0",-0.00110673940652832,-0.0114566663426006,0.45208811611709,NA
"364",364,"PV15_D_28_O2",181.97619137931,-0.0232966073414905,27.89396,"PV15_D","P. verrucosa","15",5,"D4",28,2021-03-21 06:03:00,2021-03-21 06:23:00,"dark","enriched",105.7,0.605,4,-0.0140944474416018,"0",-0.00110673940652832,-0.0129877080350734,0.442343887665699,NA
"365",365,"PV16_D_28_O2",159.850673234659,-0.0151033919210607,28.04202,"PV16_D","P. verrucosa","16",6,"D4",28,2021-03-21 06:03:00,2021-03-21 06:23:00,"dark","enriched",68.89,0.61,4,-0.00921306907184703,"0",-0.00110673940652832,-0.00810632966531871,0.423614266151072,NA
"366",366,"PV26_D_28_O2",181.142661675579,-0.0102106951871658,28.02544,"PV26_D","P. verrucosa","26",7,"D4",28,2021-03-21 06:03:00,2021-03-21 06:23:00,"dark","control",48.25,0.62,7,-0.0063306310160428,"0",-0.00110673940652832,-0.00522389160951448,0.389761861020769,NA
"367",367,"PV27_D_28_O2",162.515837983193,-0.0183455462184873,28.22178,"PV27_D","P. verrucosa","27",3,"D4",28,2021-03-21 06:03:00,2021-03-21 06:23:00,"dark","control",99.83,0.605,7,-0.0110990554621848,"0",-0.00110673940652832,-0.00999231605565649,0.360335949117133,NA
"368",368,"PV28_D_28_O2",181.949617194717,-0.0173583015963049,27.99206,"PV28_D","P. verrucosa","28",9,"D4",28,2021-03-21 06:03:00,2021-03-21 06:23:00,"dark","control",81.43,0.62,7,-0.010762146989709,"0",-0.00110673940652832,-0.00965540758318072,0.426863162218477,NA
"369",369,"PV31_D_28_O2",190.903000624422,-0.0142453052728954,28.186,"PV31_D","P. verrucosa","31",2,"D4",28,2021-03-21 06:03:00,2021-03-21 06:23:00,"dark","control",52.35,0.6,8,-0.00854718316373724,"0",-0.00110673940652832,-0.00744044375720892,0.511663754077404,NA
"372",372,"PV12_D_30_O2",188.810066636302,-0.0167355971659919,30.09575,"PV12_D","P. verrucosa","12",8,"D4",30,2021-03-21 06:37:00,2021-03-21 06:57:00,"dark","enriched",52.37,0.61,3,-0.0102087142712551,"0",-0.00129718027672497,-0.00891153399453008,0.612593514995385,NA
"373",373,"PV14_D_30_O2",173.66618602108,-0.0224237022397892,30.050375,"PV14_D","P. verrucosa","14",4,"D4",30,2021-03-21 06:37:00,2021-03-21 06:57:00,"dark","enriched",91.23,0.57,4,-0.0127815102766798,"0",-0.00129718027672497,-0.0114843299999549,0.453179743503645,NA
"374",374,"PV15_D_30_O2",177.775471648977,-0.0260303534303535,29.9820816326531,"PV15_D","P. verrucosa","15",5,"D4",30,2021-03-21 06:37:00,2021-03-21 06:57:00,"dark","enriched",105.7,0.605,4,-0.0157483638253639,"0",-0.00129718027672497,-0.0144511835486389,0.492187897588458,NA
"375",375,"PV16_D_30_O2",151.630626197706,-0.0150712044534413,30.0729591836735,"PV16_D","P. verrucosa","16",6,"D4",30,2021-03-21 06:37:00,2021-03-21 06:57:00,"dark","enriched",68.89,0.61,4,-0.00919343471659919,"0",-0.00129718027672497,-0.00789625443987422,0.412636318530225,NA
"376",376,"PV26_D_30_O2",172.217955488312,-0.0104826991967,30.1820625,"PV26_D","P. verrucosa","26",7,"D4",30,2021-03-21 06:37:00,2021-03-21 06:57:00,"dark","control",48.25,0.62,7,-0.006499273501954,"0",-0.00129718027672497,-0.00520209322522903,0.388135453074083,NA
"377",377,"PV27_D_30_O2",156.013247478103,-0.0192190878888553,30.1922857142857,"PV27_D","P. verrucosa","27",3,"D4",30,2021-03-21 06:37:00,2021-03-21 06:57:00,"dark","control",99.83,0.605,7,-0.0116275481727575,"0",-0.00129718027672497,-0.0103303678960325,0.372526539374105,NA
"378",378,"PV28_D_30_O2",173.111817081555,-0.0179683380749169,29.9133125,"PV28_D","P. verrucosa","28",9,"D4",30,2021-03-21 06:37:00,2021-03-21 06:57:00,"dark","control",81.43,0.62,7,-0.0111403696064485,"0",-0.00129718027672497,-0.0098431893297235,0.435164946420295,NA
"379",379,"PV31_D_30_O2",181.936502937095,-0.0148391998149861,30.0826326530612,"PV31_D","P. verrucosa","31",2,"D4",30,2021-03-21 06:37:00,2021-03-21 06:57:00,"dark","control",52.35,0.6,8,-0.00890351988899166,"0",-0.00129718027672497,-0.00760633961226669,0.523072065026935,NA
"382",382,"PV12_D_32_O2",175.708947958026,-0.0187490276314723,31.8875918367347,"PV12_D","P. verrucosa","12",8,"D4",32,2021-03-21 07:13:00,2021-03-21 07:33:00,"dark","enriched",52.37,0.61,3,-0.0114369068551981,"0",-0.00154701666600156,-0.00988989018919654,0.679847330171998,NA
"383",383,"PV14_D_32_O2",155.236322064777,-0.0255852226720648,31.8458775510204,"PV14_D","P. verrucosa","14",4,"D4",32,2021-03-21 07:13:00,2021-03-21 07:33:00,"dark","enriched",91.23,0.57,4,-0.0145835769230769,"0",-0.00154701666600156,-0.0130365602570754,0.514431841778706,NA
"384",384,"PV15_D_32_O2",163.276247751323,-0.0257906898656898,31.7672040816327,"PV15_D","P. verrucosa","15",5,"D4",32,2021-03-21 07:13:00,2021-03-21 07:33:00,"dark","enriched",105.7,0.605,4,-0.0156033673687423,"0",-0.00154701666600156,-0.0140563507027408,0.4787404212854,NA
"385",385,"PV16_D_32_O2",141.065038832753,-0.0167113066202091,31.8987346938776,"PV16_D","P. verrucosa","16",6,"D4",32,2021-03-21 07:13:00,2021-03-21 07:33:00,"dark","enriched",68.89,0.61,4,-0.0101938970383276,"0",-0.00154701666600156,-0.00864688037232599,0.451861944264386,NA
"386",386,"PV26_D_32_O2",159.926373311445,-0.0128258442776735,31.9149183673469,"PV26_D","P. verrucosa","26",7,"D4",32,2021-03-21 07:13:00,2021-03-21 07:33:00,"dark","control",48.25,0.62,7,-0.00795202345215757,"0",-0.00154701666600156,-0.00640500678615601,0.477886516687288,NA
"387",387,"PV27_D_32_O2",144.917192126516,-0.0216752046025444,31.9669591836735,"PV27_D","P. verrucosa","27",3,"D4",32,2021-03-21 07:13:00,2021-03-21 07:33:00,"dark","control",99.83,0.605,7,-0.0131134987845394,"0",-0.00154701666600156,-0.0115664821185378,0.417102430399039,NA
"388",388,"PV28_D_32_O2",160.408749340176,-0.0221699780058651,31.7658571428571,"PV28_D","P. verrucosa","28",9,"D4",32,2021-03-21 07:13:00,2021-03-21 07:33:00,"dark","control",81.43,0.62,7,-0.0137453863636364,"0",-0.00154701666600156,-0.0121983696976348,0.53928688335362,NA
"389",389,"PV31_D_32_O2",167.425701327392,-0.0167174624765479,31.8930612244898,"PV31_D","P. verrucosa","31",2,"D4",32,2021-03-21 07:13:00,2021-03-21 07:33:00,"dark","control",52.35,0.6,8,-0.0100304774859287,"0",-0.00154701666600156,-0.00848346081992718,0.583389855811611,NA
"392",392,"PV12_D_34_O2",165.81168599865,-0.0209343117408907,33.7205416666667,"PV12_D","P. verrucosa","12",8,"D4",34,2021-03-21 07:47:00,2021-03-21 08:07:00,"dark","enriched",52.37,0.61,3,-0.0127699301619433,"0",-0.00168057749196142,-0.0110893526699819,0.762300355393066,NA
"393",393,"PV14_D_34_O2",145.549856259438,-0.0272244261552401,33.7150208333333,"PV14_D","P. verrucosa","14",4,"D4",34,2021-03-21 07:47:00,2021-03-21 08:07:00,"dark","enriched",91.23,0.57,4,-0.0155179229084869,"0",-0.00168057749196142,-0.0138373454165254,0.546031387695841,NA
"394",394,"PV15_D_34_O2",155.364459113301,-0.0307990147783251,33.5798541666667,"PV15_D","P. verrucosa","15",5,"D4",34,2021-03-21 07:47:00,2021-03-21 08:07:00,"dark","enriched",105.7,0.605,4,-0.0186334039408867,"0",-0.00168057749196142,-0.0169528264489253,0.577390494003131,NA
"395",395,"PV16_D_34_O2",128.84174136667,-0.0177202483860379,33.612125,"PV16_D","P. verrucosa","16",6,"D4",34,2021-03-21 07:47:00,2021-03-21 08:07:00,"dark","enriched",68.89,0.61,4,-0.0108093515154831,"0",-0.00168057749196142,-0.0091287740235217,0.477044367610366,NA
"396",396,"PV26_D_34_O2",150.313340259019,-0.0142301140918902,33.7058958333333,"PV26_D","P. verrucosa","26",7,"D4",34,2021-03-21 07:47:00,2021-03-21 08:07:00,"dark","control",48.25,0.62,7,-0.00882267073697192,"0",-0.00168057749196142,-0.00714209324501051,0.532881568539644,NA
"397",397,"PV27_D_34_O2",137.370237249809,-0.0257723147440795,33.8284791666667,"PV27_D","P. verrucosa","27",3,"D4",34,2021-03-21 07:47:00,2021-03-21 08:07:00,"dark","control",99.83,0.605,7,-0.0155922504201681,"0",-0.00168057749196142,-0.0139116729282067,0.501673069633818,NA
"398",398,"PV28_D_34_O2",152.087132857143,-0.0234970028011204,33.577625,"PV28_D","P. verrucosa","28",9,"D4",34,2021-03-21 07:47:00,2021-03-21 08:07:00,"dark","control",81.43,0.62,7,-0.0145681417366946,"0",-0.00168057749196142,-0.0128875642447332,0.569756002468864,NA
"399",399,"PV31_D_34_O2",161.189837987805,-0.0194965243902439,33.72175,"PV31_D","P. verrucosa","31",2,"D4",34,2021-03-21 07:47:00,2021-03-21 08:07:00,"dark","control",52.35,0.6,8,-0.0116979146341463,"0",-0.00168057749196142,-0.0100173371421849,0.688871322098677,NA
"402",402,"PV12_D_36_O2",160.230362301587,-0.0209282567049808,35.8215471698113,"PV12_D","P. verrucosa","12",8,"D4",36,2021-03-21 08:33:00,2021-03-21 08:54:00,"dark","enriched",52.37,0.61,3,-0.0127662365900383,"0",-0.00148824148670222,-0.0112779951033361,0.775267946763602,NA
"403",403,"PV14_D_36_O2",141.599698121334,-0.0280267503665689,35.6842641509434,"PV14_D","P. verrucosa","14",4,"D4",36,2021-03-21 08:33:00,2021-03-21 08:54:00,"dark","enriched",91.23,0.57,4,-0.0159752477089443,"0",-0.00148824148670222,-0.0144870062222421,0.571667460266046,NA
"404",404,"PV15_D_36_O2",152.260344454619,-0.0300082722832723,35.8940943396226,"PV15_D","P. verrucosa","15",5,"D4",36,2021-03-21 08:33:00,2021-03-21 08:54:00,"dark","enriched",105.7,0.605,4,-0.0181550047313797,"0",-0.00148824148670222,-0.0166667632446775,0.567647565570852,NA
"405",405,"PV16_D_36_O2",125.565602154316,-0.0166699923605806,35.5739811320755,"PV16_D","P. verrucosa","16",6,"D4",36,2021-03-21 08:33:00,2021-03-21 08:54:00,"dark","enriched",68.89,0.61,4,-0.0101686953399542,"0",-0.00148824148670222,-0.00868045385325195,0.453616401098955,NA
"406",406,"PV26_D_36_O2",145.364510619236,-0.0131382872200264,35.8553773584906,"PV26_D","P. verrucosa","26",7,"D4",36,2021-03-21 08:33:00,2021-03-21 08:54:00,"dark","control",48.25,0.62,7,-0.00814573807641637,"0",-0.00148824148670222,-0.00665749658971415,0.496725134154838,NA
"407",407,"PV27_D_36_O2",129.570504057971,-0.0235243478260869,36.0577735849057,"PV27_D","P. verrucosa","27",3,"D4",36,2021-03-21 08:33:00,2021-03-21 08:54:00,"dark","control",99.83,0.605,7,-0.0142322304347826,"0",-0.00148824148670222,-0.0127439889480804,0.459564862396968,NA
"408",408,"PV28_D_36_O2",145.767283347339,-0.0239432913165266,35.5873962264151,"PV28_D","P. verrucosa","28",9,"D4",36,2021-03-21 08:33:00,2021-03-21 08:54:00,"dark","control",81.43,0.62,7,-0.0148448406162465,"0",-0.00148824148670222,-0.0133565991295443,0.590491917798838,NA
"409",409,"PV31_D_36_O2",153.550482574484,-0.0185571352177234,35.7668113207547,"PV31_D","P. verrucosa","31",2,"D4",36,2021-03-21 08:33:00,2021-03-21 08:54:00,"dark","control",52.35,0.6,8,-0.011134281130634,"0",-0.00148824148670222,-0.00964603964393182,0.663337969783277,NA
"412",412,"PV12_D_37_O2",151.122984285714,-0.0177999719887955,36.7565714285714,"PV12_D","P. verrucosa","12",8,"D4",37,2021-03-21 09:09:00,2021-03-21 09:29:00,"dark","enriched",52.37,0.61,3,-0.0108579829131653,"0",-0.00150148010176844,-0.00935650281139681,0.64318140387681,NA
"413",413,"PV14_D_37_O2",136.20914179803,-0.024474802955665,36.762693877551,"PV14_D","P. verrucosa","14",4,"D4",37,2021-03-21 09:09:00,2021-03-21 09:29:00,"dark","enriched",91.23,0.57,4,-0.013950637684729,"0",-0.00150148010176844,-0.0124491575829606,0.491252518893546,NA
"414",414,"PV15_D_37_O2",142.601421760684,-0.0260915042735043,36.7555714285714,"PV15_D","P. verrucosa","15",5,"D4",37,2021-03-21 09:09:00,2021-03-21 09:29:00,"dark","enriched",105.7,0.605,4,-0.0157853600854701,"0",-0.00150148010176844,-0.0142838799837017,0.486489762926452,NA
"415",415,"PV16_D_37_O2",124.184986823362,-0.0143954517704517,36.8602653061225,"PV16_D","P. verrucosa","16",6,"D4",37,2021-03-21 09:09:00,2021-03-21 09:29:00,"dark","enriched",68.89,0.61,4,-0.00878122557997554,"0",-0.00150148010176844,-0.00727974547820709,0.380419273066418,NA
"416",416,"PV26_D_37_O2",138.433163278388,-0.0115692612942613,36.8496326530612,"PV26_D","P. verrucosa","26",7,"D4",37,2021-03-21 09:09:00,2021-03-21 09:29:00,"dark","control",48.25,0.62,7,-0.00717294200244201,"0",-0.00150148010176844,-0.00567146190067356,0.423155706578753,NA
"417",417,"PV27_D_37_O2",126.85734328629,-0.0211142540322581,37.0319795918367,"PV27_D","P. verrucosa","27",3,"D4",37,2021-03-21 09:09:00,2021-03-21 09:29:00,"dark","control",99.83,0.605,7,-0.0127741236895162,"0",-0.00150148010176844,-0.0112726435877477,0.406506229749492,NA
"418",418,"PV28_D_37_O2",138.232612189662,-0.0214017704517704,36.5787959183673,"PV28_D","P. verrucosa","28",9,"D4",37,2021-03-21 09:09:00,2021-03-21 09:29:00,"dark","control",81.43,0.62,7,-0.0132690976800976,"0",-0.00150148010176844,-0.0117676175783292,0.520243439542983,NA
"419",419,"PV31_D_37_O2",146.926817246964,-0.0161864777327935,36.7991428571429,"PV31_D","P. verrucosa","31",2,"D4",37,2021-03-21 09:09:00,2021-03-21 09:29:00,"dark","control",52.35,0.6,8,-0.0097118866396761,"0",-0.00150148010176844,-0.00821040653790766,0.564612483982188,NA
"422",422,"PV12_D_38_O2",147.076565101965,-0.0157040711902114,38.0383673469388,"PV12_D","P. verrucosa","12",8,"D4",38,2021-03-21 09:42:00,2021-03-21 10:02:00,"dark","enriched",52.37,0.61,3,-0.00957948342602895,"0",-0.00178515328924344,-0.00779433013678551,0.535795082918233,NA
"423",423,"PV14_D_38_O2",134.962681908832,-0.0226583028083028,38.0996875,"PV14_D","P. verrucosa","14",4,"D4",38,2021-03-21 09:42:00,2021-03-21 10:02:00,"dark","enriched",91.23,0.57,4,-0.0129152326007326,"0",-0.00178515328924344,-0.0111300793114892,0.439200762044952,NA
"424",424,"PV15_D_38_O2",139.070907794058,-0.0223176434676434,37.9615625,"PV15_D","P. verrucosa","15",5,"D4",38,2021-03-21 09:42:00,2021-03-21 10:02:00,"dark","enriched",105.7,0.605,4,-0.0135021742979243,"0",-0.00178515328924344,-0.0117170210086808,0.399065994619214,NA
"425",425,"PV16_D_38_O2",121.653006748768,-0.0130215270935961,38.0651666666667,"PV16_D","P. verrucosa","16",6,"D4",38,2021-03-21 09:42:00,2021-03-21 10:02:00,"dark","enriched",68.89,0.61,4,-0.00794313152709362,"0",-0.00178515328924344,-0.00615797823785018,0.321798833738723,NA
"426",426,"PV26_D_38_O2",136.296789210116,-0.0107749498663102,38.1187551020408,"PV26_D","P. verrucosa","26",7,"D4",38,2021-03-21 09:42:00,2021-03-21 10:02:00,"dark","control",48.25,0.62,7,-0.00668046891711232,"0",-0.00178515328924344,-0.00489531562786888,0.36524634736431,NA
"427",427,"PV27_D_38_O2",123.835590307692,-0.0189995384615385,38.1701458333333,"PV27_D","P. verrucosa","27",3,"D4",38,2021-03-21 09:42:00,2021-03-21 10:02:00,"dark","control",99.83,0.605,7,-0.0114947207692308,"0",-0.00178515328924344,-0.00970956747998735,0.350139666712957,NA
"428",428,"PV28_D_38_O2",138.886393613445,-0.0191185434173669,37.9162857142857,"PV28_D","P. verrucosa","28",9,"D4",38,2021-03-21 09:42:00,2021-03-21 10:02:00,"dark","control",81.43,0.62,7,-0.0118534969187675,"0",-0.00178515328924344,-0.010068343629524,0.445118961884889,NA
"429",429,"PV31_D_38_O2",140.953624629488,-0.0135978915202444,38.0586041666667,"PV31_D","P. verrucosa","31",2,"D4",38,2021-03-21 09:42:00,2021-03-21 10:02:00,"dark","control",52.35,0.6,8,-0.00815873491214664,"0",-0.00178515328924344,-0.0063735816229032,0.438297876646638,NA
"432",432,"PV11_L_20_O2",239.677382812274,0.0291673577941815,20.3807551020408,"PV11_L","P. verrucosa","11",6,"L1",20,2021-03-21 12:57:00,2021-03-21 01:17:00,"light","enriched",62.54,0.595,3,0.017354577887538,"0",-0.00076778728876967,0.0181223651763077,1.04318059857224,0.133814376331562
"433",433,"PV21_L_20_O2",222.630492312887,0.0112363422737217,20.506693877551,"PV21_L","P. verrucosa","21",10,"L1",20,2021-03-21 12:57:00,2021-03-21 01:17:00,"light","control",90.15,0.58,6,0.00651707851875859,"0",-0.00076778728876967,0.00728486580752826,0.290909782663358,-0.939278480496481
"434",434,"PV29_L_20_O2",211.648717819742,0.00986361965240634,20.1648979591837,"PV29_L","P. verrucosa","29",3,"L1",20,2021-03-21 12:57:00,2021-03-21 01:17:00,"light","control",88.91,0.615,8,0.0060661260862299,"0",-0.00076778728876967,0.00683391337499957,0.276707773591255,-0.97628552847037
"435",435,"PV3_L_20_O2",236.14833002153,0.0134437879939209,20.4065102040816,"PV3_L","P. verrucosa","3",2,"L1",20,2021-03-21 12:57:00,2021-03-21 01:17:00,"light","enriched",104.37,0.625,1,0.00840236749620056,"0",-0.00076778728876967,0.00917015478497023,0.316303125667269,-0.876341616600725
"436",436,"PV30_L_20_O2",220.588941548497,0.0053995097642006,20.2087142857143,"PV30_L","P. verrucosa","30",7,"L1",20,2021-03-21 12:57:00,2021-03-21 01:17:00,"light","control",60.07,0.61,8,0.00329370095616237,"0",-0.00076778728876967,0.00406148824493204,0.243405321820465,-1.0688438332001
"437",437,"PV32_L_20_O2",212.331594145968,0.00625244556297184,20.0563469387755,"PV32_L","P. verrucosa","32",9,"L1",20,2021-03-21 12:57:00,2021-03-21 01:17:00,"light","control",70.07,0.57,8,0.00356389397089395,"0",-0.00076778728876967,0.00433168125966362,0.222549629438976,-1.13149826485286
"438",438,"PV6_L_20_O2",203.714638290433,0.0124441634491636,20.2723469387755,"PV6_L","P. verrucosa","6",5,"L1",20,2021-03-21 12:57:00,2021-03-21 01:17:00,"light","enriched",67.31,0.63,2,0.00783982297297307,"0",-0.00076778728876967,0.00860761026174274,0.460368399082957,-0.57916085603974
"439",439,"PV8_L_20_O2",197.958032454317,0.0141503884451253,20.2001632653061,"PV8_L","P. verrucosa","8",4,"L1",20,2021-03-21 12:57:00,2021-03-21 01:17:00,"light","enriched",93.58,0.61,2,0.00863173695152643,"0",-0.00076778728876967,0.0093995242402961,0.361597427495896,-0.773062136819599
"442",442,"PV11_L_22_O2",238.164477662338,0.0382237891520245,22.1185306122449,"PV11_L","P. verrucosa","11",6,"L1",22,2021-03-21 01:35:00,2021-03-21 01:55:00,"light","enriched",62.54,0.595,3,0.0227431545454546,"0",-0.00127871778068115,0.0240218723261357,1.38277487006857,0.393915244530497
"443",443,"PV21_L_22_O2",220.892002617946,0.0121046284304656,22.1303469387755,"PV21_L","P. verrucosa","21",10,"L1",22,2021-03-21 01:35:00,2021-03-21 01:55:00,"light","control",90.15,0.58,6,0.00702068448967005,"0",-0.00127871778068115,0.00829940227035119,0.331423717950796,-0.840664567514737
"444",444,"PV29_L_22_O2",211.864545650861,0.00708286016309269,22.1939183673469,"PV29_L","P. verrucosa","29",3,"L1",22,2021-03-21 01:35:00,2021-03-21 01:55:00,"light","control",88.91,0.615,8,0.004355959000302,"0",-0.00127871778068115,0.00563467678098315,0.228150223951629,-1.11428377559538
"445",445,"PV3_L_22_O2",237.439083162187,0.0170983539716097,22.1888571428571,"PV3_L","P. verrucosa","3",2,"L1",22,2021-03-21 01:35:00,2021-03-21 01:55:00,"light","enriched",104.37,0.625,1,0.0106864712322561,"0",-0.00127871778068115,0.0119651890129372,0.412711319790878,-0.668042321655489
"446",446,"PV30_L_22_O2",220.303265760122,0.00729145912910628,22.1740204081633,"PV30_L","P. verrucosa","30",7,"L1",22,2021-03-21 01:35:00,2021-03-21 01:55:00,"light","control",60.07,0.61,8,0.00444779006875483,"0",-0.00127871778068115,0.00572650784943598,0.343190082536533,-0.813756520747687
"447",447,"PV32_L_22_O2",218.183022359287,0.00660053001876181,22.0554489795918,"PV32_L","P. verrucosa","32",9,"L1",22,2021-03-21 01:35:00,2021-03-21 01:55:00,"light","control",70.07,0.57,8,0.00376230211069423,"0",-0.00127871778068115,0.00504101989137538,0.25899345809835,-1.02445111322716
"448",448,"PV6_L_22_O2",210.2878476055,0.0189703176861071,22.3161428571429,"PV6_L","P. verrucosa","6",5,"L1",22,2021-03-21 01:35:00,2021-03-21 01:55:00,"light","enriched",67.31,0.63,2,0.0119513001422475,"0",-0.00127871778068115,0.0132300179229286,0.707592698299555,-0.213697433818162
